Pattern,Repository Name,Description,Stars,Forks,created_year,updated_year,Contributors,URL
Abstract Factory,Bookstore,"A Java based Bookstore that implements design patterns (Singleton, Abstract Factory, and Factory), data encryption, Object Oriented Principles, and file storage.  The application has a cart, user/admin controls, point systems, coupons and book purchasing.",1,0,2024,2024,1,https://github.com/SugenJey/Bookstore
Abstract Factory,Software-Architecture,"A course in the 2nd quartile in the 2nd year of my study, Creative Media & Game Technologies. The purpose of this course was to learn code design patterns, such as the Abstract Factory & the Observer pattern.",1,0,2020,2023,1,https://github.com/ngmeijer/Software-Architecture
Abstract Factory,VendingMachine_FullSystem-Arch-Implementation-,"Designed and implemented a vending machine using various design patterns, including the State pattern, Strategy pattern, and Abstract Factory pattern. Applied Object-Oriented Programming (OOP) principles to create a vending machine utilizing the Model-Driven Architecture (MDA) EFSM.",1,0,2023,2024,1,https://github.com/sadannd/VendingMachine_FullSystem-Arch-Implementation-
Abstract Factory,SushiRestaurant,"System for sushi restaurant which includes 15 design patterns: Chain of Responsibility pattern, Visitor pattern, State, Command, Adapter pattern, Abstract Factory pattern, Factory method, Decorator Pattern, Prototype pattern, Facade pattern, Bridge pattern, Strategy pattern, Observer pattern, Template Method, Singleton.",1,1,2017,2022,1,https://github.com/Ali-X/SushiRestaurant
Abstract Factory,Conference_Interface_Application,"An Application that acts as an interface for users in a Conference Event. Developed using Java Swing and design techniques like Abstract Factory Method, Dependency Injection and Iterator Design Pattern. There are 3 different user levels and each have different tasks. ",1,0,2021,2021,1,https://github.com/Dhruv359/Conference_Interface_Application
Abstract Factory,Online-Forum-Platform,"This Spring Boot-based platform integrates design patterns like Singleton, Builder, Factory, and Abstract Factory, with an H2 in-memory database for lightweight storage. It features a user-friendly interface and runs on port 8087, showcasing scalable and maintainable modern software engineering practices.",1,0,2024,2024,1,https://github.com/Ahmetaygun/Online-Forum-Platform
Abstract Factory,cs342-hw-4,"You will chose one of the following design patterns: Template Method, Proxy, Adapter or Abstract Factory. Using the Maven JavaFX Project template in the sample code section of our BB course page, you will write a JavaFX program that highlights the functionality of the design pattern you chose. This does not need to be a lot of code and the GUI does not need to be extensive. You can not simply copy and paste an example from the web. You must also include a single page describing how the design pattern works in your program and what the benefits and/or drawbacks of using it are. Format this page as a PDF.",1,0,2022,2023,1,https://github.com/GGsource/cs342-hw-4
Abstract Factory,Bomberman-Game_java_V_1.0,This game project is a simulation of a simplistic version of Bomberman in java. Through the implementation I main make use of the abstract factory and the object pool design pattern to fire bomb and delegate task in the flow. Java swing together with other external libraries were used to produce useful graphics sound and image in the game. Basic object oriented programming was used the build the game logic,1,0,2022,2025,1,https://github.com/ngherve/Bomberman-Game_java_V_1.0
Abstract Factory,AbstractFactory,this repo contains Abstract Factory design pattern implementation using C#,0,45,2021,2021,1,https://github.com/Tuwaiq-Design-Patterns/AbstractFactory
Abstract Factory,tpv-exercise,"Usage of design patterns (abstract factory, strategy, builder, singleton)",0,41,2020,2022,1,https://github.com/iuresti/tpv-exercise
Abstract Factory,abstractFactoryDesign,Design Pattern Abstract Factory,0,2,2023,2023,1,https://github.com/os2506/abstractFactoryDesign
Abstract Factory,AbstractFactory,design pattern,0,1,2014,2014,0,https://github.com/magiclud/AbstractFactory
Abstract Factory,AbstractFactory,Design Patterns,0,0,2023,2023,1,https://github.com/aslihansavas/AbstractFactory
Abstract Factory,AbstractFactory,Design Pattern,0,0,2021,2021,0,https://github.com/butchtiki/AbstractFactory
Abstract Factory,AbstractFactory,Design Patterns,0,0,2024,2024,1,https://github.com/CSharpTemplate/AbstractFactory
Abstract Factory,AbstractFactory,Design Pattern,0,0,2020,2020,1,https://github.com/artghlijyan/AbstractFactory
Abstract Factory,AbstarctFactoryWithDI,"implement abstract factory patter example in ""http://www.dotnet-tricks.com/Tutorial/designpatterns/4EJN020613-Abstract-Factory-Design-Pattern---C"" with Dependency Injection",0,2,2013,2014,1,https://github.com/mahiar/AbstarctFactoryWithDI
Abstract Factory,DP_abstractFactory,design pattern,0,0,2017,2017,1,https://github.com/dr-sung/DP_abstractFactory
Abstract Factory,Design-Pattern-AbstractFactory,Design Pattern,0,0,2016,2016,1,https://github.com/aakash140/Design-Pattern-AbstractFactory
Abstract Factory,AbstractFactory,Creational Design Pattern in C# | Abstract Factory Design Pattern,0,0,2023,2023,1,https://github.com/WunnaThaw/AbstractFactory
Abstract Factory,AbstractFactory,Design Pattern Example,0,0,2021,2021,1,https://github.com/mahmutenesaydin/AbstractFactory
Abstract Factory,AbstractFactory,AbstractFactory Design pattern,0,0,2012,2014,1,https://github.com/WhoIsYourBaby/AbstractFactory
Abstract Factory,AbstractFactory,AbstractFactoy Design pattern ,0,0,2023,2024,1,https://github.com/MaheshKannemadugu/AbstractFactory
Abstract Factory,AbstractFactory,Design pattern research,0,0,2019,2019,1,https://github.com/farr3ll024/AbstractFactory
Abstract Factory,AbstractFactory,Design pattern Fontys,0,0,2020,2021,1,https://github.com/exZell11/AbstractFactory
Abstract Factory,AbstractFactory,Design Patterns GoF,0,0,2021,2021,0,https://github.com/YuraSomyk/AbstractFactory
Abstract Factory,AbstractFactory2,Creational Design Pattern in C# | Abstract Factory Design Pattern ,0,0,2023,2023,1,https://github.com/WunnaThaw/AbstractFactory2
Abstract Factory,5by5-AbstractFactory,Design Patterns,0,0,2024,2024,1,https://github.com/Paola-Santanna/5by5-AbstractFactory
Abstract Factory,AbstractFactoryPattern,GOF Design Pattern,0,0,2022,2022,1,https://github.com/hiroshiimaizumi0611/AbstractFactoryPattern
Abstract Factory,AbstractFactoryPattern,Java design-pattern,0,0,2020,2020,1,https://github.com/junghun133/AbstractFactoryPattern
Abstract Factory,AbstractFactoryPattern,Design pattern :: AbstractFactoryPattern,0,0,2019,2019,1,https://github.com/onsaurav/AbstractFactoryPattern
Abstract Factory,AbstractFactory,Abstract Factory Design Pattern,0,0,2015,2015,0,https://github.com/DigitalNewt/AbstractFactory
Abstract Factory,AbstractFactory,Design Patterns Project #1,0,0,2016,2016,1,https://github.com/jpreese/AbstractFactory
Abstract Factory,AbstractFactory,Design Pattern Abstract Factory,0,0,2023,2023,1,https://github.com/GUILHERMEPSANTOS/AbstractFactory
Abstract Factory,AbstractFactory,Estudo sobre Design Pattern,0,0,2024,2024,0,https://github.com/ricgavira/AbstractFactory
Abstract Factory,AbstractFactory,Estudando sobre Design patterns,0,0,2021,2021,1,https://github.com/ricardocampos1/AbstractFactory
Abstract Factory,AbstractFactory,Design pattern Abstract Factory,0,0,2017,2017,1,https://github.com/vitkozgit/AbstractFactory
Abstract Factory,AbstractFactoryPattern,Aprendendo sobre Design Pattern,0,0,2021,2021,0,https://github.com/byPombo/AbstractFactoryPattern
Abstract Factory,AbstractFactoryDP,Abstract Factory Design Pattern,0,0,2023,2023,1,https://github.com/burakkaya06/AbstractFactoryDP
Abstract Factory,AbstractFactoryExample,Estudos de design patterns,0,0,2022,2022,2,https://github.com/ViniiciusGoncalves/AbstractFactoryExample
Abstract Factory,AbstractFactory,GoF abstract factory design pattern,0,0,2024,2024,1,https://github.com/loaidieu/AbstractFactory
Abstract Factory,AbstractFactory,AbstractFactory Design Pattern in C#,0,0,2023,2023,1,https://github.com/ducphucdev/AbstractFactory
Abstract Factory,DesignPattern-AbstractFactory,Abstract Factory Design Pattern,0,0,2017,2017,1,https://github.com/RishikeshGIT/DesignPattern-AbstractFactory
Abstract Factory,AbstractFactory,Abstract Factory design pattern implementation,0,0,2015,2015,1,https://github.com/miskohut/AbstractFactory
Abstract Factory,AbstractFactory,Abstract Factory Design Pattern Demo,0,0,2022,2022,1,https://github.com/HarshavardhanDanda/AbstractFactory
Abstract Factory,AbstractFactory,Abstract Factory Design Pattern Java,0,0,2015,2022,1,https://github.com/abhijit-salunkhe/AbstractFactory
Abstract Factory,AbstractFactory,This is Creational Design Pattern,0,0,2021,2021,1,https://github.com/pranavvichare/AbstractFactory
Abstract Factory,DesignPatterns_AbstractFactory,Design Patterns Abstract Factory,0,0,2022,2022,0,https://github.com/geanlima/DesignPatterns_AbstractFactory
Abstract Factory,AbstractFactory,Design patterns exercise - AbstractFactory pattern,0,0,2020,2020,0,https://github.com/milicaklaric/AbstractFactory
Abstract Factory,STRUCTURAL-DESIGN-PATTERN-AbstractFactory-,STRUCTURAL DESIGN PATTERN (AbstractFactory),0,0,2022,2022,1,https://github.com/YamiUtsukushi/STRUCTURAL-DESIGN-PATTERN-AbstractFactory-
Abstract Factory,AbstractFactoryDP,Abstract Factory Design Pattern Example,0,0,2018,2018,0,https://github.com/PrabuKumarPK/AbstractFactoryDP
Abstract Factory,AbstractFactoryDemo,Learning Abstract Factory Design Pattern,0,0,2019,2019,2,https://github.com/ItsViridae/AbstractFactoryDemo
Abstract Factory,AbstractFactoryDesignPattern,"Implements one of the core software design patterns, the Abstract Factory design pattern.",0,0,2023,2023,1,https://github.com/rdhadda123/AbstractFactoryDesignPattern
Abstract Factory,AbstractFactory,Implementation of abstract factory design pattern,0,0,2022,2022,1,https://github.com/Ajay-Belgur/AbstractFactory
Abstract Factory,PocAbstractFactory,Design Patterns,0,0,2020,2020,0,https://github.com/LeticiaSM/PocAbstractFactory
Abstract Factory,Abstract-Factory-Design-Pattern,Creational Design Patterns: Abstract Factory Design Pattern,0,0,2023,2023,1,https://github.com/samehesmael277/Abstract-Factory-Design-Pattern
